"","Carimbo de data/hora","Carimbo de data","ID","Q3_Qual a sua identidade de gênero?","Q4_Como você se identifica?","Q5_Qual é a sua idade?","Q6_Qual é a sua idade?","Q7_Qualéoseupaísdeorigem?","Q8_Qualéoseuestadodeorigem?","Q9_Qualéoseuestadodeorigem?","Q10_Qualéoseumunicípio/cidadedeorigem?","Q11_Emqualpaísquevocêresideatualmente?","Q12_Emqualestadovocêresideatualmente?","Q13_Emqualestadovocêresideatualmente?","Q14_Emqualmunicípio/cidadevocêresideatualmente?","Q15_Mudou de país","Q16_Mudou de estado (mesmo país)","Q17_Mudou de cidade (mesmo estado/mesmo país)","Q18_Você mora na mesma cidade onde está localizada a instituição/empresa a qual você está vinculada (o/e) atualmente?","Question_19_Se você se mudou para uma nova cidade, estado ou país nos últimos cinco anos, quais foram os fatores motivadores? (Marque todas as opções que se aplicam)","Question_20_Se você já mudou de residência com o objetivo de progredir em sua carreira verifique as categorias que descrevem as consequências de seus movimentos. (Marque todas as opções que se aplicam)","Question_21_Como/com quem você mora? (Marque todas as opções que se aplicam)","Question_22_Quem faz as tarefas domésticas semanais (por exemplo, cozinhar, limpar, lavar roupa) em sua casa? (Marque todas as opções que se aplicam)","Q23_Em qual curso de graduação você se formou?","Question_24_Qual a sua formação na área de ecologia?","Q25_Qual categoria melhor descreve a sua situação atual?","Q26_Há quanto tempo você está na situação acima?","Q27_Há quanto tempo você está na situação acima?","Q28_Qual é a sua renda mensal?","Q29_Qual é a sua renda mensal? (em real)","Q30_Qual é a melhor descrição da instituição onde você trabalha atualmente?","Q31_Você possui mais de uma fonte de renda?","Q32_Se respondeu SIM na pergunta anterior, qual outro trabalho você desempenha?","Q33_Você prefere trabalhar em uma equipe:","Q34_Colegas que mais auxiliam em sua posição atual são principalmente:","Question_35_Em seu trabalho atual, você observa quais das situações abaixo? (Marque todas as opções que se aplicam)","Q36_Há mais homens que mulheres em meu departamento","Q36_Há mais mulheres que homens no meu departamento","Q36_Mulheres são facilmente selecionadas para cargos de coordenação","Q36_Homens são facilmente selecionados para cargos de coordenação","Q36_Não há distinção entre proporção de homens e mulheres","Q36_Não há distinção entre homens e mulheres para cargos de coordenação","Q36_Prefiro não responder","Q36_Não se aplica","Question_36_Caso você atue em alguma instituição pública, você observa quais das situações abaixo? (Marque todas as opções que se aplicam)","Q37_Questões de desigualdade de gênero já foram ou são debatidas na sua instituição?","Q38_Algum homem já levou o crédito pelo trabalho feito por você","Q38_Você já perdeu alguma promoção/benefício (bolsa produtividade) para algum homem, mesmo que tenha se empenhado igualmente","Q38_Você já foi vista como agressiva ou desagradável por exercer sua autoridade ou mostrar sua opinião","Q38_Você já sentiu que o seu gênero foi decisivo ao não ser chamada para algum trabalho de campo","Q38_Você já sentiu que o seu gênero foi decisivo ao não conseguir algum trabalho de liderança","Q38_Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita","Q38_Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM)","Q38_Você já sofreu alguma discriminação por estar grávida ou por ser mulher e poder engravidar","Q38_Não passei por nenhuma das situações descritas nas opções anteriores","Q38_Não se aplica","Q38_Prefiro não responder","Question_38_Você já passou por algumas destas situações em sua trajetória profissional?(Marque todas as opções que se aplicam)","Question_39_Você já sofreu assédio sexual por algum colega de trabalho?","Q40_A situação foi exposta e a pessoa sofreu as devidas consequências","Q40_Você foi coagida a não expor o assédio","Q40_A situação foi exposta mas nada aconteceu ao assediador","Q40_A situação não foi exposta","Q40_O assediador era meu chefe/orientador","Q40_A situação levou a minha demissão ou saída da instituição/empresa","Q40_A situação levou à demissão ou saída do assediador da instituição/empresa","Q40_Prefiro não responder","Q40_Não se aplica","Question_40_Se você respondeu SIM na pergunta anterior e se sentir à vontade para responder, indique quais situações se aplicam ao ocorrido: (Marque todas as opções que se aplicam)","Q41_Se você fez pós-graduação (ex: especialização, mestrado ou doutorado), a pessoa que te orientou por último foi:","Q42_Se você cursou pós-graduação, marque, entre as seguintes afirmações, aquela que melhor descreve o papel da pessoa que te orientou em sua carreira:","Q43_Não se aplica","Q43_Melhor renda em outro lugar","Q43_Trabalhos mais interessantes em outros campos","Q43_Responsabilidades familiares","Q43_Nenhuma posição científica disponível","Q43_Falta apoio financeiro (Concursos e/ou editais de pós-doutorado)","Q43_Perdi o interesse pela pesquisa","Q43_Situações de discriminação de gênero","Q43_Situações de assédio moral","Q43_Situações de assédio sexual","Q43_Priorização da cidade/país onde mora em relação ao trabalho","Q43_Priorizou estar perto da família","Q43_Aposentada","Q43_Prefiro não responder","Question_43_Se você não está mais no meio acadêmico, quais foram os motivos que a/o levaram a sair? (Marque todas as opções que se aplicam)","Question_44_Se você já realizou trabalho de campo e trouxe alguém com você como assistente de campo, identifique a razão específica para fazê-lo. (Marque todas as opções que se aplicam)","Q45_Como os fatores listados influenciam a sua produtividade científica? [Idade]","Q46_Como os fatores listados influenciam a sua produtividade científica? [Raça/Etnia]","Q47_Como os fatores listados influenciam a sua produtividade científica? [Nível Socioeconômico]","Q48_Como os fatores listados influenciam a sua produtividade científica? [Origem geográfica]","Q49_Como os fatores listados influenciam a sua produtividade científica? [Responsabilidades familiares]","Q50_Como os fatores listados influenciam a sua produtividade científica? [Responsabilidades com ensino]","Q51_Como os fatores listados influenciam a sua produtividade científica? [Responsabilidades administrativas]","Q52_Como os fatores listados influenciam a sua produtividade científica? [Falta de segurança no trabalho]","Q53_Como os fatores listados influenciam a sua produtividade científica? [Falta de financiamento]","Q54_Como os fatores listados influenciam a sua produtividade científica? [Falta de recursos para fazer meu trabalho (por exemplo, ajuda de escritório/escritório, laboratório, equipamentos, infraestrutura, etc.)]","Q55_Como os fatores listados influenciam a sua produtividade científica? [Discriminação de sexo/gênero]","Q56_Qual é a sua MÉDIA/ANO de produção científica (artigos, capítulos de livros, livros), nos últimos 4 anos, ou seja, de 2019 até o momento?","Q57_Qual é a sua MÉDIA/ANO de produção científica (artigos, capítulos de livros, livros), nos últimos 4 anos, ou seja, de 2019 até o momento?","Q58_Você tem filhos?","Q59_Se você respondeu SIM na pergunta anterior, especifique quantos filhos você tem.","Q60_Sua escolha profissional influencia a sua vontade de ter filhos(as)?","Q61_Você acha que a licença maternidade pode impactar negativamente na profissão das mulheres?","Q63_Se você tem filhos e realizou trabalho de campo, como você equilibrou o trabalho de campo com cuidado parental? (Marque todas as opções que se aplicam)","Q64_Como você classifica a sua vida pessoal neste momento?","Q64_Você vê uma carreira de sucesso como profissional no ramo da Ecologia?","Group_gender","Group_occupation","Group_time","Group_time2"
"1","45099.470338819447","45099.470338819447","R1","Mulher cisgênera","Branca","Entre 30 a 39 anos",2,"Brasil","RIO GRANDE DO NORTE","Rio Grande Do Norte","Natal","Brasil","RIO GRANDE DO NORTE","Rio Grande Do Norte","Parnamirim",TRUE,TRUE,FALSE,"Sim","Não se aplica","Não se aplica","Com minha família de origem/parentes (mãe, pai, irmã/o, tia/o, prima/o, etc)","São feitas por mim, São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis","Ecologia","TCC na área de ecologia","Pesquisador(a) de mestrado/doutorado","Menos de 1 ano",1,"1 a 2 salários mínimos",1,"Universidade pública","Não","NA","Primordialmente feminina","Mulheres","Não há distinção entre contratação e promoção de homens e mulheres",0,1,0,0,0,0,0,0,"Há mais mulheres que homens no meu departamento","Sim",0,0,0,0,0,0,0,0,1,0,0,"Não passei por nenhuma das situações descritas nas opções anteriores.","Não",0,0,0,0,0,0,0,0,1,"NA","Mulher","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Quantidade de trabalho, sendo necessária assistência","Impedimento","Não impactou","Não impactou","Não impactou","Impedimento","Grande Acelerador","Grande Acelerador","Não impactou","Impedimento","Neutro","Não impactou","1","1-1.9","Não","NA","Não","Sim","Não tenho filhos","Bem sucedida","Não","Women","Master_PhD_Candidate","Junior","Junior"
"2","45099.476990520838","45099.476990520838","R2","Mulher cisgênera","Branca","Entre 20 a 29 anos",1,"Brasil","DISTRITO FEDERAL","Distrito Federal","Brasília","Brasil","DISTRITO FEDERAL","Distrito Federal","Brasília",TRUE,TRUE,TRUE,"Sim","Não se aplica","Não se aplica","Com minha família de origem/parentes (mãe, pai, irmã/o, tia/o, prima/o, etc)","São feitas por outros residentes, São feitas por uma ajuda paga","Ciências Biológicas","Mestrado na área de ecologia, Iniciação científica em ecologia","Pesquisador(a) de mestrado/doutorado","Menos de 1 ano",1,"1 a 2 salários mínimos",1,"Universidade pública","Não","NA","Primordialmente feminina","Ambos","Homens são facilmente contratados e/ou promovidos",0,1,0,0,0,0,0,0,"Há mais mulheres que homens no meu departamento, Homens são facilmente selecionados para cargos de coordenação","Sim",1,0,0,1,0,0,1,0,0,0,0,"Algum homem já levou o crédito pelo trabalho feito por você., Você já sentiu que o seu gênero foi decisivo ao não ser chamada para algum trabalho de campo., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Não",0,0,0,0,0,0,0,0,1,"NA","Homem","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","sempre tive ajuda suficiente das próprias pessoas do lab","Impedimento","Grande Acelerador","Grande Acelerador","Neutro","Grande Acelerador","Grande Acelerador","Neutro","Não impactou","Grande impedimento","Grande impedimento","Impedimento","publiquei 1 artigo e 1 capítulo","<1","Não","NA","Não","Sim","Não tenho filhos","Sem sucesso","Não","Women","Master_PhD_Candidate","Junior","Junior"
"3","45099.47712949074","45099.47712949074","R3","Mulher cisgênera","Parda","Entre 20 a 29 anos",1,"Brasil","GOÍAS","Goías","Neropolis","Brasil","BAHIA","Bahia","Ilheus",TRUE,FALSE,FALSE,"Sim","Escolha de programa de pós-graduação","Não se aplica","Com minha/meu companheira/o","São feitas por mim, São feitas pelo cônjuge/outra pessoa significativa","Ecologia","TCC na área de ecologia, Mestrado na área de ecologia, Doutorado na área de ecologia","Pesquisador(a) de mestrado/doutorado","3 a 6 anos",3,"1 a 2 salários mínimos",1,"Universidade pública","Não","NA","Indiferente","Ambos","Não há distinção entre contratação e promoção de homens e mulheres",1,0,1,0,0,0,0,0,"Há mais homens que mulheres em meu departamento, Mulheres são facilmente selecionadas para cargos de coordenação","Não",0,0,1,1,0,1,1,0,0,0,0,"Você já foi vista como agressiva ou desagradável por exercer sua autoridade ou mostrar sua opinião., Você já sentiu que o seu gênero foi decisivo ao não ser chamada para algum trabalho de campo., Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Não",0,0,0,0,0,0,0,0,1,"NA","Homem","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Quantidade de trabalho, sendo necessária assistência, Preocupações com a segurança pessoal, Companhia","Não impactou","Neutro","Impedimento","Impedimento","Neutro","Neutro","Neutro","Grande impedimento","Impedimento","Neutro","Neutro","3,5 artigos por ano","3-3.9","Não","NA","Sim","Não","Não tenho filhos","Bem sucedida","Sim","Women","Master_PhD_Candidate","Junior","Junior"
"4","45099.48089097222","45099.48089097222","R4","Mulher cisgênera","Branca","Entre 20 a 29 anos",1,"Brasil","SÃO PAULO","São Paulo","Presidente Prudente","Brasil","SÃO PAULO","São Paulo","Presidente Prudente",TRUE,TRUE,TRUE,"Não","Morar mais perto de parentes e amigos","Não se aplica","Com minha família de origem/parentes (mãe, pai, irmã/o, tia/o, prima/o, etc)","A maioria das tarefas são feitas pela matriarca da casa.","Ciências Biológicas","TCC na área de ecologia, Mestrado na área de ecologia","Pesquisador(a) de mestrado/doutorado","3 a 6 anos",3,"2 a 3 salários mínimos",2,"Universidade pública","Não","NA","Indiferente","Homens","Homens são facilmente contratados e/ou promovidos",1,0,0,0,0,0,0,0,"Há mais homens que mulheres em meu departamento","Sim",0,0,0,0,0,1,1,0,0,0,0,"Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Sim",0,0,1,1,0,0,0,0,0,"A situação foi exposta mas nada aconteceu ao assediador., A situação não foi exposta.","Homem","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Nunca fiz trabalho de campo para minha pesquisa.","Neutro","Acelerador","Acelerador","Acelerador","Grande Acelerador","Neutro","Não impactou","Não impactou","Neutro","Neutro","Neutro","Uma média de 2 artigos por ano","2-2.9","Não","NA","Sim","Sim","Não tenho filhos","Bem sucedida","Sim","Women","Master_PhD_Candidate","Junior","Junior"
"5","45099.481497974542","45099.481497974542","R5","Mulher cisgênera","Branca","Entre 50 a 59 anos",4,"Brasil","PARANÁ","Paraná","Curitiba","Brasil","PARANÁ","Paraná","Curitiba",TRUE,TRUE,TRUE,"Sim","Não se aplica","Companheiro(a)/outra pessoa não se mudou, mas o relacionamento permaneceu intacto","Com minha/meu companheira/o, Com minha(s)/meu(s) filha(s)/filho(s)","São feitas por uma ajuda paga","Ciências Biológicas","Mestrado na área de ecologia, Doutorado na área de ecologia, Especialização em ecologia","Professor(a) associada","Mais que 10 anos",5,"Mais que 10 salários mínimos",5,"Universidade pública","Não","NA","Primordialmente feminina","Ambos","Não há distinção entre contratação e promoção de homens e mulheres",0,1,0,0,0,0,0,0,"Há mais mulheres que homens no meu departamento, Homens são facilmente selecionados para cargos de coordenação","Sim",0,0,0,0,1,1,1,0,0,0,0,"Você já sentiu que o seu gênero foi decisivo ao não conseguir algum trabalho de liderança., Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Não",0,0,0,0,0,0,0,0,1,"NA","Mulher","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Preocupações com a segurança pessoal","Acelerador","Neutro","Grande Acelerador","Grande Acelerador","Impedimento","Impedimento","Grande impedimento","Grande impedimento","Não impactou","Grande impedimento","Não impactou","7","4-7.9","Sim","3","Não","Não","Trouxe ou contratei alguém para cuidar da(s) criança(s) no campo, Contratei alguém para cuidar da(s) criança(s) em casa ou em outro lugar que não seja o campo, Companheiro(a) ou cônjuge cuida da(s) criança(s) em casa","Muito bem sucedida","Sim","Women","Professor","Senior","Senior"
"6","45099.482559328702","45099.482559328702","R6","Homem cisgênero","Branca","Entre 30 a 39 anos",2,"Brasil","PARANÁ","Paraná","Cianorte","Brasil","PARANÁ","Paraná","Curitiba",TRUE,TRUE,FALSE,"Não","Aumento significativo no meu cargo e/ou salário, Melhor qualidade de vida","Não se aplica","Com minha/meu companheira/o","São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis","Ciências Biológicas","Doutorado na área de ecologia","Professor Colaborador Adjunto (temporário)","1 a 3 anos",2,"Mais que 5 salários mínimos",4,"Universidade pública","Sim","Professor de Ensino Médio - Instituição Privada","Indiferente","Mulheres","Não há distinção entre contratação e promoção de homens e mulheres",0,1,0,0,0,1,0,0,"Há mais mulheres que homens no meu departamento, Não há distinção entre homens e mulheres para cargos de coordenação","Sim",0,0,0,0,0,0,0,0,1,0,0,"Não passei por nenhuma das situações descritas nas opções anteriores.","Não",0,0,0,0,0,0,0,0,1,"NA","Mulher","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Quantidade de trabalho, sendo necessária assistência, Companhia, Alternativa para proporcionar experiência educacional","Não impactou","Não impactou","Impedimento","Não impactou","Não impactou","Impedimento","Neutro","Grande impedimento","Grande impedimento","Impedimento","Não impactou","3.5","3-3.9","Não","NA","Não","Prefiro não responder","Não tenho filhos","Bem sucedida","Prefiro não responder","Men","Professor","Junior","Junior"
"7","45099.484048564816","45099.484048564816","R7","Mulher cisgênera","Branca","Entre 20 a 29 anos",1,"Brasil","BAHIA","Bahia","Cardeal da Silva","Brasil","BAHIA","Bahia","Juazeiro",TRUE,TRUE,FALSE,"Sim","Escolha de programa de pós-graduação","Companheiro(a)/outra pessoa não se mudou, mas o relacionamento permaneceu intacto, Em relação ao relacionamento, permanece intacto, entretanto a gente sente falta, uma vez que já morávamos juntos, havia uma rotina, de toda forma é muito bom ter alguém nos apoiando independente da presença física","Sozinho(a)","São feitas por mim","Ecologia","TCC na área de ecologia","Pesquisador(a) de mestrado/doutorado","Menos de 1 ano",1,"1 a 2 salários mínimos",1,"Universidade pública","Sim","Minha fonte de renda é proveniente da bolsa de mestrado","Indiferente","Ambos","Não há distinção entre contratação e promoção de homens e mulheres, Na pós graduação que estou não há distinção, entretanto já trabalhei em empresas de consultoria que a contração de mulheres era maior, no final do trabalho percebi que o motivo dessa contratação não tinha a ver com a valorização da mão de obra de feminina, mas sim interesses pessoais por parte do contratante.",0,0,0,0,1,0,0,0,"Não há distinção entre proporção de homens e mulheres","Sim",1,0,0,1,1,0,1,1,0,0,0,"Algum homem já levou o crédito pelo trabalho feito por você., Você já sentiu que o seu gênero foi decisivo ao não ser chamada para algum trabalho de campo., Você já sentiu que o seu gênero foi decisivo ao não conseguir algum trabalho de liderança., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.)., Você já sofreu alguma discriminação por estar grávida ou por ser mulher e poder engravidar.","Sim",0,0,0,1,1,0,0,0,0,"A situação não foi exposta., O assediador era meu chefe/orientador., Quando se trabalha em obras, locais majoritariamente masculinos, infelizmente o assédio é muito comum, são muito os comentários entre os homens sobre as mulheres da obra. São olhares maliciosas, perguntas indecentes do tipo: ""você é casada?"", ou ""como seu marido deixa você trabalhar em uma obra? eu nunca deixaria"" dentre muitos outros absurdos.","Homem","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Quantidade de trabalho, sendo necessária assistência, Preocupações com a segurança pessoal, Alternativa para proporcionar experiência educacional","Neutro","Neutro","Impedimento","Impedimento","Neutro","Neutro","Neutro","Neutro","Neutro","Impedimento","Neutro","Publiquei apenas um artigo","<1","Não","NA","Não","Sim","Não tenho filhos","Sem sucesso","Sim","Women","Master_PhD_Candidate","Junior","Junior"
"8","45099.484961168986","45099.484961168986","R9","Mulher cisgênera","Branca","Entre 20 a 29 anos",1,"Brasil","SÃO PAULO","São Paulo","São Paulo","Brasil","SANTA CATARINA","Santa Catarina","Florianópolis",TRUE,FALSE,FALSE,"Sim","Aumento significativo no meu cargo e/ou salário, Escolha de programa de pós-graduação, Maior ênfase na pesquisa, Melhor qualidade de vida, Morar mais perto de parentes e amigos","Companheiro(a)/outra pessoa significativa se mudou comigo, mas com efeitos negativos significativos no relacionamento","Sozinho(a)","São feitas por mim","Ciências Biológicas","Mestrado na área de ecologia","Pesquisador(a) de mestrado/doutorado","1 a 3 anos",2,"1 a 2 salários mínimos",1,"Universidade pública","Sim","Uber, venda de artes","Indiferente","Ambos","Homens são facilmente contratados e/ou promovidos, Mulheres não são facilmente contratadas e/ou promovidas",1,0,0,1,0,0,0,0,"Há mais homens que mulheres em meu departamento, Homens são facilmente selecionados para cargos de coordenação","Não",1,1,1,1,1,1,1,0,0,0,0,"Algum homem já levou o crédito pelo trabalho feito por você., Você já perdeu alguma promoção/benefício (bolsa produtividade) para algum homem, mesmo que tenha se empenhado igualmente., Você já foi vista como agressiva ou desagradável por exercer sua autoridade ou mostrar sua opinião., Você já sentiu que o seu gênero foi decisivo ao não ser chamada para algum trabalho de campo., Você já sentiu que o seu gênero foi decisivo ao não conseguir algum trabalho de liderança., Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Sim",0,0,0,1,0,0,0,0,0,"A situação não foi exposta.","Homem","A pessoa fez uma pequena contribuição para o meu sucesso",0,1,0,0,0,0,1,1,1,1,0,0,0,0,"Melhor renda em outro lugar, Perdi o interesse pela pesquisa, Situações de discriminação de gênero, Situações de assédio moral, Situações de assédio sexual, Sairei do meio acadêmico quando terminar o mestrado principalmente por psicologicamente não conseguir lidar.","Quantidade de trabalho, sendo necessária assistência, Preocupações com a segurança pessoal, Alternativa para proporcionar experiência educacional","Não impactou","Não impactou","Grande impedimento","Não impactou","Grande impedimento","Não impactou","Não impactou","Grande impedimento","Grande impedimento","Grande impedimento","Grande impedimento","quase 0","0","Não","NA","Sim","Sim","Não tenho filhos","Muito sem sucesso","Não","Women","Master_PhD_Candidate","Junior","Junior"
"9","45099.486144560185","45099.486144560185","R10","Mulher cisgênera","Branca","Entre 20 a 29 anos",1,"Brasil","PARANÁ","Paraná","Curitiba","Brasil","PARANÁ","Paraná","Curitiba",TRUE,TRUE,TRUE,"Sim","Não se aplica","Não se aplica","Com minha família de origem/parentes (mãe, pai, irmã/o, tia/o, prima/o, etc)","São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis","Ciências Biológicas","TCC na área de ecologia, Mestrado na área de ecologia, Mestrado em andamento","Pesquisador(a) de mestrado/doutorado","Menos de 1 ano",1,"1 a 2 salários mínimos",1,"Universidade pública","Não","NA","Indiferente","Mulheres","Homens são facilmente contratados e/ou promovidos, Mulheres não são facilmente contratadas e/ou promovidas",1,0,0,1,0,0,0,0,"Há mais homens que mulheres em meu departamento, Homens são facilmente selecionados para cargos de coordenação","Sim",0,0,1,1,0,1,1,0,0,0,0,"Você já foi vista como agressiva ou desagradável por exercer sua autoridade ou mostrar sua opinião., Você já sentiu que o seu gênero foi decisivo ao não ser chamada para algum trabalho de campo., Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Sim",0,1,0,1,1,0,0,0,0,"Você foi coagida a não expor o assédio., A situação não foi exposta., O assediador era meu chefe/orientador.","Homem","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Quantidade de trabalho, sendo necessária assistência, Preocupações com a segurança pessoal","Acelerador","Acelerador","Neutro","Acelerador","Neutro","Acelerador","Neutro","Grande impedimento","Grande impedimento","Grande impedimento","Impedimento","Ainda nenhum.","0","Não","NA","Sim","Prefiro não responder","Não tenho filhos","Sem sucesso","Prefiro não responder","Women","Master_PhD_Candidate","Junior","Junior"
"10","45099.487960127313","45099.487960127313","R11","Mulher cisgênera","Prefiro não me classificar","Entre 20 a 29 anos",1,"Brasil","PARANÁ","Paraná","Pinhão","Brasil","PARANÁ","Paraná","Curitiba",TRUE,TRUE,FALSE,"Sim","Escolha de programa de pós-graduação","Companheiro(a)/outra pessoa significativa mudou-se comigo, com efeitos negativos mínimos sobre relação","Com minha/meu companheira/o","São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis","Oceanografia","Mestrado em área correlata, com dissertação voltada a área de ecologia, Doutorado na área de ecologia","Pesquisador(a) de mestrado/doutorado","3 a 6 anos",3,"2 a 3 salários mínimos",2,"Universidade pública","Sim","técnica em projetos de pesquisa, consultoria ambiental","Indiferente","Ambos","Prefiro não responder",0,0,0,0,0,0,1,0,"Prefiro não responder","Sim",0,0,0,0,0,1,1,0,0,0,0,"Você já sentiu que seu gênero foi decisivo para ter uma opinião aceita., Você já passou por situações constrangedoras que envolveram piadas relacionadas ao seu gênero (ex: piadas sobre estar de TPM.).","Não",0,0,0,0,0,0,0,0,1,"NA","Mulher","A pessoa contribuiu de maneira significativa para o meu sucesso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ainda estou no meio acadêmico","Quantidade de trabalho, sendo necessária assistência","Grande Acelerador","Neutro","Grande Acelerador","Grande Acelerador","Grande Acelerador","Neutro","Neutro","Impedimento","Impedimento","Neutro","Neutro","0.25","<1","Não","NA","Não","Sim","Não tenho filhos","Em construção","Sim","Women","Master_PhD_Candidate","Junior","Junior"
